variant,test_month,train_mode,top_n,band_rule,min_train_bets,tracks,worst_band_train,worst_band_train_pnl,band_excluded,test_bets,test_pnl,test_max_dd
mode=rolling_24m|topN=3|band=none|minbets=200,2024-06,rolling_24m,3,none,200,"Romford,Yarmouth,Towcester",10-12,358.71694842029126,,1604,317.20610126,-161.1212372
mode=rolling_24m|topN=3|band=none|minbets=200,2024-07,rolling_24m,3,none,200,"Romford,Towcester,Suffolk Downs",10-12,363.36847800130556,,1330,19.11021328000001,-179.06744487999998
mode=rolling_24m|topN=3|band=none|minbets=200,2024-08,rolling_24m,3,none,200,"Romford,Suffolk Downs,Yarmouth",15-20,484.78274545719324,,890,140.15764128,-84.58300716
mode=rolling_24m|topN=3|band=none|minbets=200,2024-09,rolling_24m,3,none,200,"Romford,Suffolk Downs,Swindon",15-20,98.85335147558098,,918,-248.32976122000002,-314.80133784000003
mode=rolling_24m|topN=3|band=none|minbets=200,2024-10,rolling_24m,3,none,200,"Romford,Suffolk Downs,Swindon",15-20,157.9633102121769,,900,364.0579707,-61.58549371999999
mode=rolling_24m|topN=3|band=none|minbets=200,2024-11,rolling_24m,3,none,200,"Romford,Nottingham,Swindon",15-20,303.4201443322968,,1340,-38.74985808000001,-148.2272895
mode=rolling_24m|topN=3|band=none|minbets=200,2024-12,rolling_24m,3,none,200,"Romford,Yarmouth,Swindon",15-20,325.0303370519436,,1194,-18.707753179999997,-163.0410588
mode=rolling_24m|topN=3|band=none|minbets=200,2025-01,rolling_24m,3,none,200,"Romford,Swindon,Nottingham",15-20,333.2212274031101,,1382,120.32465558,-166.59885858
mode=rolling_24m|topN=3|band=none|minbets=200,2025-02,rolling_24m,3,none,200,"Romford,Nottingham,Swindon",15-20,220.3859061318213,,1392,75.06779567999999,-238.57446114
mode=rolling_24m|topN=3|band=none|minbets=200,2025-03,rolling_24m,3,none,200,"Romford,Nottingham,Swindon",15-20,-65.06378675999989,,1582,-23.483570220000004,-206.85276314
mode=rolling_24m|topN=3|band=none|minbets=200,2025-04,rolling_24m,3,none,200,"Romford,Nottingham,Swindon",15-20,176.9581222199999,,1568,17.95435056000002,-183.75234184
mode=rolling_24m|topN=3|band=none|minbets=200,2025-05,rolling_24m,3,none,200,"Romford,Swindon,Yarmouth",15-20,574.58065556,,1544,203.74387833999995,-261.73643544000004
mode=rolling_24m|topN=3|band=none|minbets=200,2025-06,rolling_24m,3,none,200,"Romford,Yarmouth,Towcester",10-12,513.40357354,,1526,271.09992017999997,-49.96348031999999
mode=rolling_24m|topN=3|band=none|minbets=200,2025-07,rolling_24m,3,none,200,"Romford,Yarmouth,Towcester",10-12,380.19082112,,1588,-42.14455566000001,-211.94805287999998
mode=rolling_24m|topN=3|band=none|minbets=200,2025-08,rolling_24m,3,none,200,"Romford,Yarmouth,Hove",10-12,537.67649218,,1427,-286.44403502,-250.44403502000006
mode=rolling_24m|topN=3|band=none|minbets=200,2025-09,rolling_24m,3,none,200,"Romford,Hove,Yarmouth",10-12,515.4108618599998,,687,17.30882196,-82.42218371
mode=rolling_24m|topN=3|band=none|minbets=200,2025-10,rolling_24m,3,none,200,"Romford,Hove,Yarmouth",10-12,497.32160422999993,,662,-99.83458183,-101.44671089000002
mode=rolling_24m|topN=3|band=none|minbets=200,2025-11,rolling_24m,3,none,200,"Romford,Sheffield,Hove",12-15,466.62320146999997,,586,13.33512263999998,-55.994102319999996
mode=rolling_24m|topN=3|band=none|minbets=200,2025-12,rolling_24m,3,none,200,"Romford,Sheffield,Hove",12-15,491.6118323600001,,643,-22.42051434000001,-123.01385619000001
mode=rolling_24m|topN=3|band=none|minbets=200,2026-01,rolling_24m,3,none,200,"Romford,Sheffield,Towcester",12-15,436.75687777999997,,806,63.87269354,-84.77225609999999
mode=rolling_24m|topN=3|band=none|minbets=200,2026-02,rolling_24m,3,none,200,"Romford,Towcester,Sheffield",12-15,442.68340175000003,,721,50.34912919,-40.474251710000004
mode=rolling_24m|topN=3|band=none|minbets=500,2022-01,rolling_24m,3,none,500,"Harlow,Perry Barr,Swindon",12-15,504.2034909543381,,1790,-205.4382728841419,-260.67694263894293
mode=rolling_24m|topN=3|band=none|minbets=500,2022-02,rolling_24m,3,none,500,"Harlow,Swindon,Henlow",12-15,163.27798098041347,,1440,65.84714266488191,-212.617886031886
mode=rolling_24m|topN=3|band=none|minbets=500,2022-03,rolling_24m,3,none,500,"Harlow,Henlow,Perry Barr",12-15,643.1506700957038,,1344,47.708225835203265,-208.49091074471994
mode=rolling_24m|topN=3|band=none|minbets=500,2022-04,rolling_24m,3,none,500,"Harlow,Swindon,Towcester",12-15,-120.74237452553882,,1902,538.2071215535386,-78.04408323029548
mode=rolling_24m|topN=3|band=none|minbets=500,2022-05,rolling_24m,3,none,500,"Harlow,Towcester,Swindon",12-15,60.266457994857035,,1906,201.93161421918526,-230.86305869321663
mode=rolling_24m|topN=3|band=none|minbets=500,2022-06,rolling_24m,3,none,500,"Harlow,Towcester,Swindon",12-15,107.11790520293152,,1938,144.55458209250395,-231.38848229501755
mode=rolling_24m|topN=3|band=none|minbets=500,2022-07,rolling_24m,3,none,500,"Harlow,Romford,Swindon",12-15,323.03321129536914,,2186,-150.7473481249229,-196.13757871834133
mode=rolling_24m|topN=3|band=none|minbets=500,2022-08,rolling_24m,3,none,500,"Harlow,Romford,Towcester",12-15,379.18443901700334,,1868,122.41373060557275,-278.4257260061952
mode=rolling_24m|topN=3|band=none|minbets=500,2022-09,rolling_24m,3,none,500,"Harlow,Romford,Perry Barr",12-15,639.3807552495869,,1660,27.563945247731482,-240.92085417103652
mode=rolling_24m|topN=3|band=none|minbets=500,2022-10,rolling_24m,3,none,500,"Harlow,Perry Barr,Towcester",12-15,784.6376260576623,,1718,191.78983639207786,-109.51562472934543
mode=rolling_24m|topN=3|band=none|minbets=500,2022-11,rolling_24m,3,none,500,"Harlow,Towcester,Romford",12-15,608.6239044504488,,1854,258.1971871499636,-107.57591496145818
mode=rolling_24m|topN=3|band=none|minbets=500,2022-12,rolling_24m,3,none,500,"Harlow,Towcester,Romford",12-15,669.2197179838099,,1582,218.09063227918415,-57.212485068938776
mode=rolling_24m|topN=3|band=none|minbets=500,2023-01,rolling_24m,3,none,500,"Harlow,Towcester,Romford",12-15,685.125316107231,,1826,-112.88606056599795,-156.44693196267048
mode=rolling_24m|topN=3|band=none|minbets=500,2023-02,rolling_24m,3,none,500,"Harlow,Towcester,Romford",12-15,652.5202135508457,,1722,219.57893642281195,-165.5346555318589
mode=rolling_24m|topN=3|band=none|minbets=500,2023-03,rolling_24m,3,none,500,"Harlow,Towcester,Perry Barr",12-15,975.982130214037,,1676,-2.007419380000016,-153.06244732000002
mode=rolling_24m|topN=3|band=none|minbets=500,2023-04,rolling_24m,3,none,500,"Harlow,Towcester,Monmore",12-15,449.68968024834624,,2106,128.98436651999998,-159.23763772
mode=rolling_24m|topN=3|band=none|minbets=500,2023-05,rolling_24m,3,none,500,"Harlow,Towcester,Monmore",12-15,494.9328085949306,,2186,47.011073620000005,-192.94692002
mode=rolling_24m|topN=3|band=none|minbets=500,2023-06,rolling_24m,3,none,500,"Towcester,Harlow,Monmore",12-15,230.10016968236567,,2092,-7.346587080000006,-290.74331868
mode=rolling_24m|topN=3|band=none|minbets=500,2023-07,rolling_24m,3,none,500,"Towcester,Harlow,Romford",12-15,308.96393862038803,,1828,116.67744412000002,-117.46219923999999
mode=rolling_24m|topN=3|band=none|minbets=500,2023-08,rolling_24m,3,none,500,"Towcester,Harlow,Romford",12-15,679.6886822797716,,1550,-104.40846671999996,-117.64972028
mode=rolling_24m|topN=3|band=none|minbets=500,2023-09,rolling_24m,3,none,500,"Towcester,Romford,Harlow",12-15,592.5649902654253,,1528,266.1329025,-88.04050458
mode=rolling_24m|topN=3|band=none|minbets=500,2023-10,rolling_24m,3,none,500,"Romford,Towcester,Harlow",10-12,957.6671432611765,,1512,196.52133425999995,-120.79214984000001
mode=rolling_24m|topN=3|band=none|minbets=500,2023-11,rolling_24m,3,none,500,"Towcester,Romford,Harlow",10-12,887.4012446403394,,1498,225.90824089999998,-131.45355246
mode=rolling_24m|topN=3|band=none|minbets=500,2023-12,rolling_24m,3,none,500,"Romford,Harlow,Towcester",10-12,970.1296316845064,,1552,-496.81614862000004,-523.49358812
mode=rolling_24m|topN=3|band=none|minbets=500,2024-01,rolling_24m,3,none,500,"Towcester,Harlow,Yarmouth",10-12,652.5286114428978,,1424,-87.15378308000001,-180.06061222
mode=rolling_24m|topN=3|band=none|minbets=500,2024-02,rolling_24m,3,none,500,"Towcester,Yarmouth,Harlow",10-12,588.3725320349215,,1350,2.056494020000031,-187.92328709999998
mode=rolling_24m|topN=3|band=none|minbets=500,2024-03,rolling_24m,3,none,500,"Romford,Towcester,Yarmouth",10-12,395.31903707608103,,1656,34.01344904,-174.35057844
mode=rolling_24m|topN=3|band=none|minbets=500,2024-04,rolling_24m,3,none,500,"Towcester,Romford,Yarmouth",10-12,607.9439194303873,,1388,-51.32156728,-279.51474388
mode=rolling_24m|topN=3|band=none|minbets=500,2024-05,rolling_24m,3,none,500,"Romford,Towcester,Yarmouth",10-12,506.0101025312964,,1518,-74.19185368,-90.48667758
mode=rolling_24m|topN=3|band=none|minbets=500,2024-06,rolling_24m,3,none,500,"Romford,Yarmouth,Towcester",10-12,358.71694842029126,,1604,317.20610126,-161.1212372
mode=rolling_24m|topN=3|band=none|minbets=500,2024-07,rolling_24m,3,none,500,"Romford,Towcester,Suffolk Downs",10-12,363.36847800130556,,1330,19.11021328000001,-179.06744487999998
mode=rolling_24m|topN=3|band=none|minbets=500,2024-08,rolling_24m,3,none,500,"Romford,Suffolk Downs,Yarmouth",15-20,484.78274545719324,,890,140.15764128,-84.58300716
mode=rolling_24m|topN=3|band=none|minbets=500,2024-09,rolling_24m,3,none,500,"Romford,Suffolk Downs,Swindon",15-20,98.85335147558098,,918,-248.32976122000002,-314.80133784000003
mode=rolling_24m|topN=3|band=none|minbets=500,2024-10,rolling_24m,3,none,500,"Romford,Suffolk Downs,Swindon",15-20,157.9633102121769,,900,364.0579707,-61.58549371999999
mode=rolling_24m|topN=3|band=none|minbets=500,2024-11,rolling_24m,3,none,500,"Romford,Nottingham,Swindon",15-20,303.4201443322968,,1340,-38.74985808000001,-148.2272895
mode=rolling_24m|topN=3|band=none|minbets=500,2024-12,rolling_24m,3,none,500,"Romford,Yarmouth,Swindon",15-20,325.0303370519436,,1194,-18.707753179999997,-163.0410588
mode=rolling_24m|topN=3|band=none|minbets=500,2025-01,rolling_24m,3,none,500,"Romford,Swindon,Nottingham",15-20,333.2212274031101,,1382,120.32465558,-166.59885858
mode=rolling_24m|topN=3|band=none|minbets=500,2025-02,rolling_24m,3,none,500,"Romford,Nottingham,Swindon",15-20,220.3859061318213,,1392,75.06779567999999,-238.57446114
mode=rolling_24m|topN=3|band=none|minbets=500,2025-03,rolling_24m,3,none,500,"Romford,Nottingham,Swindon",15-20,-65.06378675999989,,1582,-23.483570220000004,-206.85276314
mode=rolling_24m|topN=3|band=none|minbets=500,2025-04,rolling_24m,3,none,500,"Romford,Nottingham,Swindon",15-20,176.9581222199999,,1568,17.95435056000002,-183.75234184
mode=rolling_24m|topN=3|band=none|minbets=500,2025-05,rolling_24m,3,none,500,"Romford,Swindon,Yarmouth",15-20,574.58065556,,1544,203.74387833999995,-261.73643544000004
mode=rolling_24m|topN=3|band=none|minbets=500,2025-06,rolling_24m,3,none,500,"Romford,Yarmouth,Towcester",10-12,513.40357354,,1526,271.09992017999997,-49.96348031999999
mode=rolling_24m|topN=3|band=none|minbets=500,2025-07,rolling_24m,3,none,500,"Romford,Yarmouth,Towcester",10-12,380.19082112,,1588,-42.14455566000001,-211.94805287999998
mode=rolling_24m|topN=3|band=none|minbets=500,2025-08,rolling_24m,3,none,500,"Romford,Yarmouth,Hove",10-12,537.67649218,,1427,-286.44403502,-250.44403502000006
mode=rolling_24m|topN=3|band=none|minbets=500,2025-09,rolling_24m,3,none,500,"Romford,Hove,Yarmouth",10-12,515.4108618599998,,687,17.30882196,-82.42218371
mode=rolling_24m|topN=3|band=none|minbets=500,2025-10,rolling_24m,3,none,500,"Romford,Hove,Yarmouth",10-12,497.32160422999993,,662,-99.83458183,-101.44671089000002
mode=rolling_24m|topN=3|band=none|minbets=500,2025-11,rolling_24m,3,none,500,"Romford,Sheffield,Hove",12-15,466.62320146999997,,586,13.33512263999998,-55.994102319999996
mode=rolling_24m|topN=3|band=none|minbets=500,2025-12,rolling_24m,3,none,500,"Romford,Sheffield,Hove",12-15,491.6118323600001,,643,-22.42051434000001,-123.01385619000001
mode=rolling_24m|topN=3|band=none|minbets=500,2026-01,rolling_24m,3,none,500,"Romford,Sheffield,Towcester",12-15,436.75687777999997,,806,63.87269354,-84.77225609999999
mode=rolling_24m|topN=3|band=none|minbets=500,2026-02,rolling_24m,3,none,500,"Romford,Towcester,Sheffield",12-15,442.68340175000003,,721,50.34912919,-40.474251710000004
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-01,rolling_24m,3,none,1000,"Harlow,Perry Barr,Swindon",12-15,504.2034909543381,,1790,-205.4382728841419,-260.67694263894293
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-02,rolling_24m,3,none,1000,"Harlow,Swindon,Henlow",12-15,163.27798098041347,,1440,65.84714266488191,-212.617886031886
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-03,rolling_24m,3,none,1000,"Harlow,Henlow,Perry Barr",12-15,643.1506700957038,,1344,47.708225835203265,-208.49091074471994
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-04,rolling_24m,3,none,1000,"Harlow,Swindon,Towcester",12-15,-120.74237452553882,,1902,538.2071215535386,-78.04408323029548
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-05,rolling_24m,3,none,1000,"Harlow,Towcester,Swindon",12-15,60.266457994857035,,1906,201.93161421918526,-230.86305869321663
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-06,rolling_24m,3,none,1000,"Harlow,Towcester,Swindon",12-15,107.11790520293152,,1938,144.55458209250395,-231.38848229501755
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-07,rolling_24m,3,none,1000,"Harlow,Romford,Swindon",12-15,323.03321129536914,,2186,-150.7473481249229,-196.13757871834133
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-08,rolling_24m,3,none,1000,"Harlow,Romford,Towcester",12-15,379.18443901700334,,1868,122.41373060557275,-278.4257260061952
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-09,rolling_24m,3,none,1000,"Harlow,Romford,Perry Barr",12-15,639.3807552495869,,1660,27.563945247731482,-240.92085417103652
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-10,rolling_24m,3,none,1000,"Harlow,Perry Barr,Towcester",12-15,784.6376260576623,,1718,191.78983639207786,-109.51562472934543
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-11,rolling_24m,3,none,1000,"Harlow,Towcester,Romford",12-15,608.6239044504488,,1854,258.1971871499636,-107.57591496145818
mode=rolling_24m|topN=3|band=none|minbets=1000,2022-12,rolling_24m,3,none,1000,"Harlow,Towcester,Romford",12-15,669.2197179838099,,1582,218.09063227918415,-57.212485068938776
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-01,rolling_24m,3,none,1000,"Harlow,Towcester,Romford",12-15,685.125316107231,,1826,-112.88606056599795,-156.44693196267048
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-02,rolling_24m,3,none,1000,"Harlow,Towcester,Romford",12-15,652.5202135508457,,1722,219.57893642281195,-165.5346555318589
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-03,rolling_24m,3,none,1000,"Harlow,Towcester,Perry Barr",12-15,975.982130214037,,1676,-2.007419380000016,-153.06244732000002
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-04,rolling_24m,3,none,1000,"Harlow,Towcester,Monmore",12-15,449.68968024834624,,2106,128.98436651999998,-159.23763772
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-05,rolling_24m,3,none,1000,"Harlow,Towcester,Monmore",12-15,494.9328085949306,,2186,47.011073620000005,-192.94692002
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-06,rolling_24m,3,none,1000,"Towcester,Harlow,Monmore",12-15,230.10016968236567,,2092,-7.346587080000006,-290.74331868
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-07,rolling_24m,3,none,1000,"Towcester,Harlow,Romford",12-15,308.96393862038803,,1828,116.67744412000002,-117.46219923999999
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-08,rolling_24m,3,none,1000,"Towcester,Harlow,Romford",12-15,679.6886822797716,,1550,-104.40846671999996,-117.64972028
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-09,rolling_24m,3,none,1000,"Towcester,Romford,Harlow",12-15,592.5649902654253,,1528,266.1329025,-88.04050458
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-10,rolling_24m,3,none,1000,"Romford,Towcester,Harlow",10-12,957.6671432611765,,1512,196.52133425999995,-120.79214984000001
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-11,rolling_24m,3,none,1000,"Towcester,Romford,Harlow",10-12,887.4012446403394,,1498,225.90824089999998,-131.45355246
mode=rolling_24m|topN=3|band=none|minbets=1000,2023-12,rolling_24m,3,none,1000,"Romford,Harlow,Towcester",10-12,970.1296316845064,,1552,-496.81614862000004,-523.49358812
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-01,rolling_24m,3,none,1000,"Towcester,Harlow,Yarmouth",10-12,652.5286114428978,,1424,-87.15378308000001,-180.06061222
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-02,rolling_24m,3,none,1000,"Towcester,Yarmouth,Harlow",10-12,588.3725320349215,,1350,2.056494020000031,-187.92328709999998
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-03,rolling_24m,3,none,1000,"Romford,Towcester,Yarmouth",10-12,395.31903707608103,,1656,34.01344904,-174.35057844
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-04,rolling_24m,3,none,1000,"Towcester,Romford,Yarmouth",10-12,607.9439194303873,,1388,-51.32156728,-279.51474388
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-05,rolling_24m,3,none,1000,"Romford,Towcester,Yarmouth",10-12,506.0101025312964,,1518,-74.19185368,-90.48667758
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-06,rolling_24m,3,none,1000,"Romford,Yarmouth,Towcester",10-12,358.71694842029126,,1604,317.20610126,-161.1212372
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-07,rolling_24m,3,none,1000,"Romford,Towcester,Suffolk Downs",10-12,363.36847800130556,,1330,19.11021328000001,-179.06744487999998
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-08,rolling_24m,3,none,1000,"Romford,Suffolk Downs,Yarmouth",15-20,484.78274545719324,,890,140.15764128,-84.58300716
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-09,rolling_24m,3,none,1000,"Romford,Suffolk Downs,Swindon",15-20,98.85335147558098,,918,-248.32976122000002,-314.80133784000003
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-10,rolling_24m,3,none,1000,"Romford,Suffolk Downs,Swindon",15-20,157.9633102121769,,900,364.0579707,-61.58549371999999
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-11,rolling_24m,3,none,1000,"Romford,Nottingham,Swindon",15-20,303.4201443322968,,1340,-38.74985808000001,-148.2272895
mode=rolling_24m|topN=3|band=none|minbets=1000,2024-12,rolling_24m,3,none,1000,"Romford,Yarmouth,Swindon",15-20,325.0303370519436,,1194,-18.707753179999997,-163.0410588
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-01,rolling_24m,3,none,1000,"Romford,Swindon,Nottingham",15-20,333.2212274031101,,1382,120.32465558,-166.59885858
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-02,rolling_24m,3,none,1000,"Romford,Nottingham,Swindon",15-20,220.3859061318213,,1392,75.06779567999999,-238.57446114
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-03,rolling_24m,3,none,1000,"Romford,Nottingham,Swindon",15-20,-65.06378675999989,,1582,-23.483570220000004,-206.85276314
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-04,rolling_24m,3,none,1000,"Romford,Nottingham,Swindon",15-20,176.9581222199999,,1568,17.95435056000002,-183.75234184
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-05,rolling_24m,3,none,1000,"Romford,Swindon,Yarmouth",15-20,574.58065556,,1544,203.74387833999995,-261.73643544000004
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-06,rolling_24m,3,none,1000,"Romford,Yarmouth,Towcester",10-12,513.40357354,,1526,271.09992017999997,-49.96348031999999
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-07,rolling_24m,3,none,1000,"Romford,Yarmouth,Towcester",10-12,380.19082112,,1588,-42.14455566000001,-211.94805287999998
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-08,rolling_24m,3,none,1000,"Romford,Yarmouth,Hove",10-12,537.67649218,,1427,-286.44403502,-250.44403502000006
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-09,rolling_24m,3,none,1000,"Romford,Hove,Yarmouth",10-12,515.4108618599998,,687,17.30882196,-82.42218371
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-10,rolling_24m,3,none,1000,"Romford,Hove,Yarmouth",10-12,497.32160422999993,,662,-99.83458183,-101.44671089000002
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-11,rolling_24m,3,none,1000,"Romford,Sheffield,Hove",12-15,466.62320146999997,,586,13.33512263999998,-55.994102319999996
mode=rolling_24m|topN=3|band=none|minbets=1000,2025-12,rolling_24m,3,none,1000,"Romford,Sheffield,Hove",12-15,491.6118323600001,,643,-22.42051434000001,-123.01385619000001
mode=rolling_24m|topN=3|band=none|minbets=1000,2026-01,rolling_24m,3,none,1000,"Romford,Sheffield,Towcester",12-15,436.75687777999997,,806,63.87269354,-84.77225609999999
mode=rolling_24m|topN=3|band=none|minbets=1000,2026-02,rolling_24m,3,none,1000,"Romford,Towcester,Sheffield",12-15,442.68340175000003,,721,50.34912919,-40.474251710000004
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-01,rolling_24m,3,exclude_worst_always,200,"Harlow,Perry Barr,Swindon",12-15,504.2034909543381,12-15,1092,-132.1357567852407,-144.0040078155797
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-02,rolling_24m,3,exclude_worst_always,200,"Harlow,Swindon,Henlow",12-15,163.27798098041347,12-15,918,97.24113596593813,-121.7194244572334
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-03,rolling_24m,3,exclude_worst_always,200,"Harlow,Henlow,Perry Barr",12-15,643.1506700957038,12-15,918,52.82413972126781,-159.70853327671998
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-04,rolling_24m,3,exclude_worst_always,200,"Harlow,Swindon,Towcester",12-15,-120.74237452553882,12-15,1180,357.19828903314277,-114.0440832302955
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-05,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Swindon",12-15,60.266457994857035,12-15,1214,155.08016701111083,-127.01354530234502
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-06,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Swindon",12-15,107.11790520293152,12-15,1290,91.9674355521249,-149.9701836862421
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-07,rolling_24m,3,exclude_worst_always,200,"Harlow,Romford,Swindon",12-15,323.03321129536914,12-15,1396,55.22360340002257,-104.74830655344874
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-08,rolling_24m,3,exclude_worst_always,200,"Harlow,Romford,Towcester",12-15,379.18443901700334,12-15,1166,114.60259468530444,-231.65130865378322
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-09,rolling_24m,3,exclude_worst_always,200,"Harlow,Romford,Perry Barr",12-15,639.3807552495869,12-15,1038,94.85792013977172,-70.92085417103652
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-10,rolling_24m,3,exclude_worst_always,200,"Harlow,Perry Barr,Towcester",12-15,784.6376260576623,12-15,1080,115.41928151693993,-71.607434574223
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-11,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Romford",12-15,608.6239044504488,12-15,1254,333.5758841397232,-63.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2022-12,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Romford",12-15,669.2197179838099,12-15,1024,137.35067242616543,-130.64244106
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-01,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Romford",12-15,685.125316107231,12-15,1224,-87.54482718057979,-145.72733810170902
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-02,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Romford",12-15,652.5202135508457,12-15,1076,352.7093396816914,-105.56630827963207
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-03,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Perry Barr",12-15,975.982130214037,12-15,1050,60.48702473999998,-83.78723096000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-04,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Monmore",12-15,449.68968024834624,12-15,1398,104.57532302,-126.31260636000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-05,rolling_24m,3,exclude_worst_always,200,"Harlow,Towcester,Monmore",12-15,494.9328085949306,12-15,1506,95.51983822000003,-122.73230114
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-06,rolling_24m,3,exclude_worst_always,200,"Towcester,Harlow,Monmore",12-15,230.10016968236567,12-15,1434,-250.53913298000003,-328.53067992
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-07,rolling_24m,3,exclude_worst_always,200,"Towcester,Harlow,Romford",12-15,308.96393862038803,12-15,1226,-66.99410313999999,-173.73472236000003
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-08,rolling_24m,3,exclude_worst_always,200,"Towcester,Harlow,Romford",12-15,679.6886822797716,12-15,1018,-39.19933664,-101.67082883999997
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-09,rolling_24m,3,exclude_worst_always,200,"Towcester,Romford,Harlow",12-15,592.5649902654253,12-15,988,-96.79936975999999,-136.2380269
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-10,rolling_24m,3,exclude_worst_always,200,"Romford,Towcester,Harlow",10-12,957.6671432611765,10-12,952,141.8799077,-126.46241346
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-11,rolling_24m,3,exclude_worst_always,200,"Towcester,Romford,Harlow",10-12,887.4012446403394,10-12,954,228.37332859999998,-83.43166336
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2023-12,rolling_24m,3,exclude_worst_always,200,"Romford,Harlow,Towcester",10-12,970.1296316845064,10-12,972,-332.90283032,-350.58026982
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-01,rolling_24m,3,exclude_worst_always,200,"Towcester,Harlow,Yarmouth",10-12,652.5286114428978,10-12,906,-137.77782556,-146.45526311999998
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-02,rolling_24m,3,exclude_worst_always,200,"Towcester,Yarmouth,Harlow",10-12,588.3725320349215,10-12,872,-83.26338778,-169.78582103999997
